controller,structure,fid,err,KM,Fmin_m1_grid,Fmin_m105_grid,Fmin_m1_x4,Fmin_m105_x4,Fmin_m1_x16,Fmin_m105_x16,violated,omega_avg_traj,omega_unc_traj,omega_avg_excess
50,H0,0.9999403929265362,5.96070734637522e-05,0.0024071235186035604,0.9997218944798391,0.9997010520759397,0.9997218944798357,0.9997010520759363,0.9997218944798144,0.9997010520759257,0,,,
50,H1,0.9999403929265362,5.96070734637522e-05,0.003072908904582284,0.9996836099259084,0.9996573131468675,0.9996747450814752,0.9996482791784375,0.9996746427973918,0.9996474060508839,0,,,
50,H2,0.9999403929265362,5.96070734637522e-05,0.004328529619194278,0.9994289617110567,0.9993719747328059,0.9993864273912567,0.9993300992826903,0.9993842366696137,0.9993281605999795,0,,,
51,H0,0.9999377005712213,6.22994287786671e-05,0.0029505614300494617,0.9996743352038202,0.9996520666403784,0.9996656960920041,0.9996411353292348,0.9996656061167584,0.9996410393045355,0,,,
51,H1,0.9999377005712213,6.22994287786671e-05,0.0028972796667630536,0.9995411542684864,0.9995005332045244,0.9995317651991644,0.9994900774620756,0.9995291301849757,0.9994879583314139,0,,,
51,H2,0.9999377005712213,6.22994287786671e-05,0.004332578000922275,0.9995204534421434,0.999490837687911,0.9994103209981666,0.9993566337731603,0.9993992691353267,0.9993444730151257,0,,,
52,H0,0.9999335906978701,6.64093021298662e-05,0.0022089022087076592,0.99976875167966,0.999752531053147,0.9997681006097497,0.9997518865975209,0.9997679809784527,0.9997517738573188,0,,,
52,H1,0.9999335906978701,6.64093021298662e-05,0.002951356969769948,0.9996948291681758,0.9996683974735533,0.9996700651124194,0.9996428039467894,0.9996673822794069,0.999640061881347,0,,,
52,H2,0.9999335906978701,6.64093021298662e-05,0.0031809312763627835,0.9996108709545494,0.9995776308086807,0.9995929497021272,0.9995600065812884,0.9995919406260011,0.9995579596724661,0,,,
53,H0,0.9999330801517845,6.69198482154965e-05,0.0024446379254742267,0.9997230616925702,0.9997006723890445,0.9997187623439118,0.9996967923188051,0.9997187623438932,0.9996967923188601,0,,,
53,H1,0.9999330801517845,6.69198482154965e-05,0.002930060078190436,0.9997221725166662,0.999700523549172,0.9997115935896967,0.999688934481797,0.9997104627941075,0.9996877060332329,0,,,
53,H2,0.9999330801517845,6.69198482154965e-05,0.0024744046919105154,0.9995759885053364,0.9995393901201136,0.999567246945567,0.9995297574388421,0.9995665388997332,0.9995291430148016,0,,,
54,H0,0.9999223709138325,7.76290861674855e-05,0.0020754943984812612,0.9997197109588609,0.9997013019700086,0.999719710958864,0.9997013019700063,0.9997197109588681,0.9997013019700051,0,,,
54,H1,0.9999223709138325,7.76290861674855e-05,0.0023574620910717637,0.9997581469540211,0.9997413249379451,0.9997428608460771,0.9997245027712302,0.9997418288314647,0.9997233632938146,0,,,
54,H2,0.9999223709138325,7.76290861674855e-05,0.003458870946454778,0.999598799974223,0.9995656127216526,0.999570564791999,0.9995346676326022,0.9995663361849647,0.9995298164105773,0,,,
55,H0,0.9999206945115415,7.93054884584699e-05,0.002200657244076924,0.9997148026054894,0.999695023387555,0.9997141632518676,0.9996943124356129,0.9997141621181475,0.9996943096460769,0,,,
55,H1,0.9999206945115415,7.93054884584699e-05,0.00249640206143589,0.9997214545482522,0.9997139513212865,0.9997130416948838,0.9996962255221221,0.9997122154741974,0.9996907796031353,0,,,
55,H2,0.9999206945115415,7.93054884584699e-05,0.003516333082284953,0.9996002308604471,0.9995599875814626,0.9995707706327908,0.9995375638246401,0.9995687309194339,0.9995327470490015,0,,,
56,H0,0.9999190346862958,8.09653137041622e-05,0.00203112776882513,0.9997339379418976,0.9997161047317203,0.999733937941895,0.9997161047317173,0.9997339379418907,0.999716104731709,0,,,
56,H1,0.9999190346862958,8.09653137041622e-05,0.0019596138287130585,0.9997670120948567,0.9997514352555992,0.999744389818941,0.9997266072521805,0.9997435039663701,0.9997254596152388,0,,,
56,H2,0.9999190346862958,8.09653137041622e-05,0.00434691813850375,0.9992436573082116,0.9991744743607796,0.9991875142790575,0.9991115158404675,0.9991782281797736,0.9991022183527105,0,,,
57,H0,0.9999084156898567,9.15843101433333e-05,0.002295714841132674,0.9997290911585894,0.9997118146288255,0.999729091158591,0.9997118146288293,0.9997290911585917,0.9997118146288356,0,,,
57,H1,0.9999084156898567,9.15843101433333e-05,0.0021095819631900036,0.9997000040312927,0.9996701418855483,0.9996579951428024,0.9996307851619803,0.9996548240817258,0.9996300672535384,0,,,
57,H2,0.9999084156898567,9.15843101433333e-05,0.002058836160246728,0.9996277301007725,0.9995924489186869,0.999589780494588,0.9995637497282174,0.9995838544590592,0.999550535374697,0,,,
58,H0,0.9999069849275312,9.30150724688383e-05,0.0022560025124177766,0.9997395999397508,0.9997231907156221,0.999739599939742,0.9997231907156215,0.9997395999397007,0.9997231907156275,0,,,
58,H1,0.9999069849275312,9.30150724688383e-05,0.0016645539054283881,0.999636582192272,0.9996079780410441,0.9996173233845319,0.9995802449617304,0.9996053687129965,0.9995745336219731,0,,,
58,H2,0.9999069849275312,9.30150724688383e-05,0.0020596486263695655,0.9996141647653427,0.9995822874402764,0.9995488158152435,0.9995121289259759,0.9995454562535907,0.9995083847963189,0,,,
59,H0,0.9999037240988098,9.62759011902126e-05,0.001934231735617973,0.9996880375824665,0.9996691349882998,0.9996880375824588,0.999669134988298,0.9996880375824191,0.9996691349882981,0,,,
59,H1,0.9999037240988098,9.62759011902126e-05,0.003305097467084769,0.9995776034635467,0.9995441741945068,0.9995394134228957,0.9995021243596255,0.9995383591420653,0.9995009524297502,0,,,
59,H2,0.9999037240988098,9.62759011902126e-05,0.00234580208136328,0.9997319839674356,0.9997135712677782,0.9997254414856709,0.9997060936761896,0.9997255669193051,0.9997064623764986,0,,,
60,H0,0.9999033447097302,9.66552902698092e-05,0.0021902647730670235,0.9996993002421882,0.9996807823080861,0.999699300242197,0.9996807823080963,0.9996993002422274,0.9996807823081341,0,,,
60,H1,0.9999033447097302,9.66552902698092e-05,0.0030189154171981407,0.9995430909088846,0.9995052228960122,0.9995252118707896,0.9994864778893416,0.9995253957514803,0.9994864131170581,0,,,
60,H2,0.9999033447097302,9.66552902698092e-05,0.0023080702309272332,0.9997217967264433,0.9997022936805491,0.9996934203902684,0.9996714175327855,0.9996873229767689,0.9996652201540207,0,,,
61,H0,0.9999009466228718,9.90533771282331e-05,0.0018124222811255943,0.999736862756649,0.9997217728695507,0.9997368627566527,0.9997217728695519,0.9997368627566675,0.999721772869557,0,,,
61,H1,0.9999009466228718,9.90533771282331e-05,0.0034367759140818267,0.9996218639815971,0.9996019384360819,0.9995895521317913,0.9995567929734176,0.9995874489886637,0.9995552798345778,0,,,
61,H2,0.9999009466228718,9.90533771282331e-05,0.002319876491651924,0.999751460174241,0.9997372664689977,0.9997395294424768,0.9997231000019872,0.9997391547005984,0.9997227408651207,0,,,
